city,city_name,event_name,url,fee,date,join_cnt
guangzhou,广州,广州-歌剧女王弗莱明,https://www.douban.com/event/32644233/,280 - 914元,2019-11-01T20:00:00,0
guangzhou,广州,广州 《窗前不止明月光》 第6轮,https://www.douban.com/event/32727677/,105 - 921元,2019-11-01T20:00:00,0
guangzhou,广州,新剧《菠萝蜜奇遇记》,https://www.douban.com/event/32775183/,64 - 142元,2019-09-22T10:00:00,0
guangzhou,广州,小鹿心理“自我探索”沙龙--心理野餐会,https://www.douban.com/event/32443753/,69.0元(人均),2019-06-29T08:00:00,1
guangzhou,广州,情感咨询+恋爱课程 | 觅得良人情感,https://www.douban.com/event/32544317/,免费,2019-07-11T10:00:00,1
guangzhou,广州,广州—香港“玥琵琶”音乐会,https://www.douban.com/event/32644728/,186 - 276元,2019-10-20T20:00:00,0
guangzhou,广州,广州 小钢琴家卢子乔钢琴巡回演奏会,https://www.douban.com/event/32729159/,183 - 371元,2019-10-13T19:30:00,0
guangzhou,广州,福禄寿十周年演唱会首站 广州站,https://www.douban.com/event/32785298/,280 - 917元,2019-11-23T20:00:00,0
guangzhou,广州,白云山,https://www.douban.com/event/32482493/,5 - 249元,2019-07-01T00:00:00,0
guangzhou,广州,卓思道温泉,https://www.douban.com/event/32494279/,96 - 275元,2019-06-29T00:00:00,0
guangzhou,广州,石头记矿物园,https://www.douban.com/event/32504392/,32 - 60元,2019-07-01T00:00:00,0
guangzhou,广州,广州二龙山花园,https://www.douban.com/event/32517846/,29 - 46元,2019-06-29T00:00:00,0
guangzhou,广州,广州站 维也纳美泉宫交响乐团新年音乐会,https://www.douban.com/event/32728454/,180 - 1154元,2019-12-30T20:00:00,0
guangzhou,广州,宝桑园,https://www.douban.com/event/32482860/,44 - 49元,2019-07-02T00:00:00,0
guangzhou,广州,广东科学中心,https://www.douban.com/event/32494586/,32 - 43元,2019-06-29T00:00:00,0
guangzhou,广州,高滩温泉,https://www.douban.com/event/32504460/,38 - 62元,2019-06-24T00:00:00,0
guangzhou,广州,高参&郑慧 小提琴钢琴中外名曲新年音乐会,https://www.douban.com/event/32553704/,98 - 418元,2019-12-28T20:00:00,0
guangzhou,广州,2019水墨广东·艺术博览会【DM】,https://www.douban.com/event/32752612/,37 - 100元,2019-12-06T10:00:00,0
guangzhou,广州,长隆欢乐世界,https://www.douban.com/event/32483101/,184 - 221元,2019-07-06T00:00:00,0
guangzhou,广州,长隆飞鸟乐园,https://www.douban.com/event/32496779/,74 - 91元,2019-07-02T00:00:00,0
guangzhou,广州,花都香草世界,https://www.douban.com/event/32507473/,37 - 44元,2019-06-29T00:00:00,0
guangzhou,广州,长隆国际马戏,https://www.douban.com/event/32610143/,257 - 558元,2019-07-07T00:00:00,0
guangzhou,广州,《莎士比亚别生气》 第20轮,https://www.douban.com/event/32752639/,105 - 921元,2019-12-06T20:00:00,0
guangzhou,广州,棒棒狂漂移竞技馆,https://www.douban.com/event/32483142/,46 - 365元,2019-06-26T00:00:00,0
guangzhou,广州,正佳广场商贸旅游区,https://www.douban.com/event/32496902/,48 - 171元,2019-06-29T00:00:00,0
guangzhou,广州,广州融创文旅城,https://www.douban.com/event/32508902/,129 - 981元,2019-07-01T00:00:00,0
guangzhou,广州,法国吉拉德弦乐四重奏,https://www.douban.com/event/32618476/,188 - 278元,2019-11-15T19:30:00,0
guangzhou,广州,【极 速发货】马克西姆跨界钢琴演奏会广州,https://www.douban.com/event/32756604/,480 - 1712元,2019-12-21T19:30:00,0
guangzhou,广州,“天空之城”久石让&宫崎骏动漫音乐演奏会,https://www.douban.com/event/32233319/,126 - 611元,2019-12-31T20:00:00,0
guangzhou,广州,沙湾古镇,https://www.douban.com/event/32483173/,30元,2019-06-29T00:00:00,0
guangzhou,广州,九龙湖度假区,https://www.douban.com/event/32497286/,32 - 55元,2019-06-29T00:00:00,0
guangzhou,广州,鸣春谷,https://www.douban.com/event/32511052/,5 - 10元,2019-07-02T00:00:00,0
guangzhou,广州,广州- 钢琴传奇邓泰山 纪念肖邦诞辰,https://www.douban.com/event/32644046/,186 - 868元,2020-03-01T20:00:00,1
guangzhou,广州,广州  纪念“梁祝”六十周年古筝音乐会,https://www.douban.com/event/32762988/,186 - 572元,2019-12-07T20:00:00,0
guangzhou,广州,致敬BEYOND 黄家驹演唱会 广州站,https://www.douban.com/event/32419624/,294 - 580元,2019-12-27T19:30:00,0
guangzhou,广州,余荫山房,https://www.douban.com/event/32484026/,9 - 13元,2019-06-29T00:00:00,0
guangzhou,广州,广州都市双层观光巴士,https://www.douban.com/event/32497688/,27 - 46元,2019-06-29T00:00:00,0
guangzhou,广州,百万葵园,https://www.douban.com/event/32511083/,49 - 100元,2019-07-02T00:00:00,0
guangzhou,广州,广州-指挥大师迪图瓦携手木岛真优,https://www.douban.com/event/32644517/,186 - 671元,2019-11-14T20:00:00,0
guangzhou,广州,广州11.11光棍节主题演唱会,https://www.douban.com/event/32775612/,189 - 280元,2019-11-11T19:30:00,0
guangzhou,广州,九龙湖生态公园,https://www.douban.com/event/32444305/,54 - 57元,2019-06-25T00:00:00,0
guangzhou,广州,岭南印象园,https://www.douban.com/event/32484304/,32 - 49元,2019-06-30T00:00:00,0
guangzhou,广州,从化都喜泰丽度假温泉,https://www.douban.com/event/32498195/,77 - 204元,2019-06-28T00:00:00,0
guangzhou,广州,广州南粤苑,https://www.douban.com/event/32511326/,38 - 40元,2019-06-30T00:00:00,0
guangzhou,广州,广州-余隆演绎贝多芬“田园”交响曲,https://www.douban.com/event/32644873/,186 - 671元,2019-12-13T20:00:00,0
guangzhou,广州,黄俊英和他的弟子们粤语相声小品晚会,https://www.douban.com/event/32797879/,69 - 165元,2019-12-13T19:30:00,0
guangzhou,广州,广州融创雪世界,https://www.douban.com/event/32445184/,174 - 445元,2019-06-29T00:00:00,0
guangzhou,广州,宝趣玫瑰世界,https://www.douban.com/event/32485625/,37 - 43元,2019-06-29T00:00:00,0
guangzhou,广州,5D星空错觉艺术馆,https://www.douban.com/event/32499414/,33 - 35元,2019-06-24T00:00:00,0
guangzhou,广州,白云飞索,https://www.douban.com/event/32511948/,184 - 249元,2019-06-29T00:00:00,0
guangzhou,广州,广州-宓多里演绎巴托克小协,https://www.douban.com/event/32646500/,184 - 664元,2019-11-25T20:00:00,0
guangzhou,广州,意大利2020新年音乐会,https://www.douban.com/event/32803412/,294 - 880元,2019-12-23T20:00:00,0
guangzhou,广州,啵乐乐主题乐园,https://www.douban.com/event/32445355/,158 - 167元,2019-06-24T00:00:00,0
guangzhou,广州,从化碧水湾温泉,https://www.douban.com/event/32486094/,86 - 199元,2019-06-29T00:00:00,0
guangzhou,广州,北迹露营,https://www.douban.com/event/32499647/,34 - 41元,2019-06-29T00:00:00,0
guangzhou,广州,天湖旅游风景区,https://www.douban.com/event/32512073/,17 - 58元,2019-06-29T00:00:00,0
guangzhou,广州,广州-双簧管大师谢伦伯格,https://www.douban.com/event/32646960/,120 - 375元,2019-12-06T20:00:00,0
guangzhou,广州,广州塔蜡像馆,https://www.douban.com/event/32462258/,94 - 99元,2019-06-29T00:00:00,0
guangzhou,广州,teamlab生命之森与未来游乐园,https://www.douban.com/event/32489310/,175 - 207元,2019-06-29T00:00:00,0
guangzhou,广州,白水寨嘉华温泉,https://www.douban.com/event/32499990/,78 - 181元,2019-07-01T00:00:00,0
guangzhou,广州,星期8小镇,https://www.douban.com/event/32512677/,40 - 174元,2019-06-30T00:00:00,0
guangzhou,广州,广州 童话木偶剧 《白雪公主》,https://www.douban.com/event/32669021/,50 - 95元,2019-11-22T19:30:00,0
guangzhou,广州,乐漫冰雪王国（奥体优托邦店）,https://www.douban.com/event/32477863/,99 - 113元,2019-06-25T00:00:00,0
guangzhou,广州,崴格诗温泉庄园,https://www.douban.com/event/32491637/,75 - 164元,2019-06-24T00:00:00,0
guangzhou,广州,南沙游艇会,https://www.douban.com/event/32500807/,184 - 8184元,2019-07-02T00:00:00,0
guangzhou,广州,香江健康山谷(原锦绣香江温泉城),https://www.douban.com/event/32514009/,71 - 88元,2019-06-27T00:00:00,0
guangzhou,广州,暗杠巡演 广州站,https://www.douban.com/event/32676449/,150 - 518元,2019-11-24T20:30:00,0
guangzhou,广州,五指山,https://www.douban.com/event/32479401/,21 - 29元,2019-07-01T00:00:00,0
guangzhou,广州,望谷温泉度假村,https://www.douban.com/event/32491974/,31 - 100元,2019-07-01T00:00:00,0
guangzhou,广州,三英温泉,https://www.douban.com/event/32500948/,66 - 104元,2019-07-01T00:00:00,0
guangzhou,广州,毅华河景温泉,https://www.douban.com/event/32514986/,40 - 101元,2019-06-25T00:00:00,0
guangzhou,广州,广州主题实景童话剧《你看起来好像很好吃》,https://www.douban.com/event/32696066/,149 - 1365元,2019-12-08T10:30:00,0
guangzhou,广州,广州融创水世界,https://www.douban.com/event/32481082/,128 - 981元,2019-06-30T00:00:00,0
guangzhou,广州,花都志惠农场,https://www.douban.com/event/32492570/,47 - 103元,2019-07-01T00:00:00,0
guangzhou,广州,珠江-英博国际啤酒博物馆,https://www.douban.com/event/32501126/,22 - 66元,2019-07-01T00:00:00,0
guangzhou,广州,国瑞欢乐世界,https://www.douban.com/event/32515520/,37 - 50元,2019-06-29T00:00:00,0
guangzhou,广州,《手拉手国际儿童》（新年季）,https://www.douban.com/event/32697329/,126 - 560元,2019-12-27T19:30:00,0
guangzhou,广州,陈家祠,https://www.douban.com/event/32481901/,27 - 46元,2019-06-29T00:00:00,0
guangzhou,广州,从化碧泉空中温泉,https://www.douban.com/event/32492724/,92 - 132元,2019-06-28T00:00:00,0
guangzhou,广州,喜出望外生态乐园,https://www.douban.com/event/32501525/,40 - 59元,2019-06-29T00:00:00,0
guangzhou,广州,碧水峡漂流,https://www.douban.com/event/32517052/,29 - 175元,2019-06-29T00:00:00,0
guangzhou,广州,丑小鸭,https://www.douban.com/event/32697767/,53 - 120元,2019-12-07T10:30:00,0
guangzhou,广州,西郊游泳场,https://www.douban.com/event/32482174/,41 - 44元,2019-07-01T00:00:00,0
guangzhou,广州,圣托利温泉庄园,https://www.douban.com/event/32493493/,85 - 121元,2019-06-28T00:00:00,0
guangzhou,广州,奇幻迷宫探险体验馆,https://www.douban.com/event/32503294/,38 - 57元,2019-06-29T00:00:00,0
guangzhou,广州,正佳极地海洋世界,https://www.douban.com/event/32517380/,132 - 511元,2019-07-01T00:00:00,0
guangzhou,广州,广州站 宫崎骏动漫经典音乐作品演奏会,https://www.douban.com/event/32717834/,126 - 894元,2020-01-03T20:00:00,0
guangzhou,广州,越美冰雪大世界,https://www.douban.com/event/32482365/,39 - 55元,2019-07-02T00:00:00,0
guangzhou,广州,中山纪念堂,https://www.douban.com/event/32494069/,5 - 53元,2019-06-29T00:00:00,0
guangzhou,广州,广州融创乐园,https://www.douban.com/event/32504348/,136 - 581元,2019-06-30T00:00:00,0
guangzhou,广州,增城金叶子温泉,https://www.douban.com/event/32517642/,61 - 267元,2019-06-29T00:00:00,0
guangzhou,广州,广州  时尚天河北极 小镇冰雪乐园,https://www.douban.com/event/32726612/,48 - 51元,2019-07-12T00:00:00,0
guangzhou,广州,“致爱丽丝”经典浪漫钢琴名曲音乐会,https://www.douban.com/event/32717296/,126 - 660元,2020-01-17T20:00:00,0
guangzhou,广州,2020中国广州国际五金展览会,https://www.douban.com/event/32766906/,免费,2020-04-13T09:00:00,1
guangzhou,广州,2020广州国际弹簧及技术设备展览会/广州弹簧展/广交会,https://www.douban.com/event/32767158/,免费,2020-04-13T09:00:00,1
guangzhou,广州,紧固件展会/2020第二届广州国际紧固件展览会,https://www.douban.com/event/32773354/,免费,2020-04-13T09:00:00,1
guangzhou,广州,广州-经典法兰西,https://www.douban.com/event/32643902/,124 - 375元,2020-03-06T20:00:00,0
guangzhou,广州,广州-大提琴双星会,https://www.douban.com/event/32644114/,186 - 868元,2020-02-22T20:00:00,0
guangzhou,广州,广州-指挥大师殷巴尔演绎布鲁克纳,https://www.douban.com/event/32644942/,186 - 663元,2020-03-14T20:00:00,0
guangzhou,广州,广州—广东民族乐团青年演奏家音乐会,https://www.douban.com/event/32647349/,186 - 276元,2020-01-10T20:00:00,0
guangzhou,广州,广州-斯特恩演绎勃拉姆斯,https://www.douban.com/event/32648405/,124 - 375元,2020-03-28T20:00:00,0
guangzhou,广州,贝多芬第五钢协“皇帝”,https://www.douban.com/event/32590841/,184 - 671元,2020-06-12T20:00:00,1
guangzhou,广州,广州-小提琴大师斯皮瓦科夫,https://www.douban.com/event/32644588/,186 - 671元,2020-04-18T20:00:00,0
guangzhou,广州,广州-现代狂想,https://www.douban.com/event/32645309/,124 - 375元,2020-04-25T20:00:00,0
guangzhou,广州,2020（广州）国际环保展览会,https://www.douban.com/event/32715598/,免费,2020-05-20T09:00:00,1
guangzhou,广州,2020年广州国际环保展,https://www.douban.com/event/32715626/,免费,2020-05-20T09:00:00,1
guangzhou,广州,2020年第14届（广州）国际水处理技术设备展览会,https://www.douban.com/event/32776834/,免费,2020-05-20T09:00:00,1
guangzhou,广州,2020世界食品广州展暨第九届广州食品食材展,https://www.douban.com/event/32795832/,免费,2020-05-21T09:00:00,1
guangzhou,广州,余隆携手小提琴大师齐默尔曼 音乐会,https://www.douban.com/event/32580529/,483 - 849元,2020-06-15T20:00:00,0
guangzhou,广州,美国小提琴大师约书亚·贝尔音乐会,https://www.douban.com/event/32580801/,482 - 849元,2020-06-07T20:00:00,0
guangzhou,广州,广州-莫扎特与贝多芬,https://www.douban.com/event/32647451/,186 - 671元,2020-05-23T20:00:00,0
guangzhou,广州,广州-余隆演绎马勒第五交响曲音乐会,https://www.douban.com/event/32645355/,186 - 671元,2020-07-18T20:00:00,0
wuhan,武汉,认识有趣的人，看看别人的世界，每周不同行业交流派对,https://www.douban.com/event/31944204/,免费,2019-06-29T14:30:00,176
wuhan,武汉,English Club：用英语打开你的社交圈【完全免费】,https://www.douban.com/event/31768885/,免费,2019-07-11T10:30:00,164
wuhan,武汉,贝塔阅读分享会—武汉,https://www.douban.com/event/31853506/,免费,2019-08-31T09:30:00,52
wuhan,武汉,保持生活的热情，参加每周的活动吧,https://www.douban.com/event/32600955/,免费,2019-07-28T13:00:00,53
wuhan,武汉,小众电影放映（武汉站）,https://www.douban.com/event/32452253/,免费,2019-08-03T18:00:00,36
wuhan,武汉,【油画课程】三大门店：你的油画新旅程！！【齿轮出品】,https://www.douban.com/event/32753089/,40元(1),2019-08-31T09:00:00,47
wuhan,武汉,【篆刻课程】三大门店开学季【齿轮出品】,https://www.douban.com/event/32747549/,40元(1),2019-08-29T09:00:00,36
wuhan,武汉,【零基础学绘画】从印象派到古典写实，油画系统课程！,https://www.douban.com/event/32729904/,免费,2019-08-26T09:30:00,46
wuhan,武汉,【零基础学水彩】最小清新艺术,https://www.douban.com/event/32729928/,免费,2019-08-26T09:30:00,38
wuhan,武汉,以美为名----“良辰美景”美术鉴赏一起聚【齿轮出品】,https://www.douban.com/event/32748022/,40元(1),2019-08-30T09:00:00,46
wuhan,武汉,【零基础学素描】从静物到人物，专业系统课程体系！,https://www.douban.com/event/32729941/,免费,2019-08-26T09:30:00,61
wuhan,武汉,电影《放牛班的春天》原唱童声合唱团音乐会,https://www.douban.com/event/31900279/,99 - 383元,2019-11-08T19:30:00,13
wuhan,武汉,【零基础学彩铅】从静物到人物，专业系统课程体系！,https://www.douban.com/event/32736352/,免费,2019-08-28T09:30:00,30
wuhan,武汉,心理沙龙 | 一分钟心理学 — 一分钟面对面识人！（有趣、轻松）,https://www.douban.com/event/32542241/,免费,2019-08-03T14:00:00,38
wuhan,武汉,下班来！一群人+每周五+免费晚餐+生活沙龙~,https://www.douban.com/event/31864640/,免费,2019-08-02T18:00:00,30
wuhan,武汉,加入我们的圈子，开启你在这座城的奇遇之旅,https://www.douban.com/event/32335234/,免费,2019-08-10T14:30:00,25
wuhan,武汉,【插画课程】三大门店画画超值福利 把生活融进画里【齿轮出品】,https://www.douban.com/event/32418246/,40元(1),2019-06-24T09:00:00,49
wuhan,武汉,闲聊生活，讨论知识,https://www.douban.com/event/32015925/,免费,2019-06-22T13:00:00,64
wuhan,武汉,极限攀岩，一场耐力与趣味的竞赛！,https://www.douban.com/event/32369279/,10.0元(人均),2019-07-20T16:00:00,22
wuhan,武汉,【艺臻画坊】全免费3小时绘画体验，武汉专业成人美术画室！,https://www.douban.com/event/32667323/,免费,2019-08-10T09:30:00,13
wuhan,武汉,【暑假课程】三大门店画画   暑假优惠课程【齿轮出品】,https://www.douban.com/event/32418069/,40元(1),2019-06-24T09:00:00,42
wuhan,武汉,航海王巡展，路飞来了！,https://www.douban.com/event/32600897/,63 - 240元,2019-09-21T10:00:00,16
wuhan,武汉,【暑假去哪儿？】9.9元 3小时绘画体验，武汉专业成人美术画室！,https://www.douban.com/event/32636444/,免费,2019-08-02T09:30:00,12
wuhan,武汉,周末徒步 | 纵情山水之间，徒步江夏环山绿道,https://www.douban.com/event/32264101/,免费,2019-09-01T09:00:00,16
wuhan,武汉,【艺臻画坊】成人零基础水彩、油画体验课！,https://www.douban.com/event/32626728/,免费,2019-07-31T09:00:00,21
wuhan,武汉,【艺臻画坊】成人零基础绘画，这个夏天，邂逅的你的艺术！,https://www.douban.com/event/32709613/,免费,2019-08-20T09:30:00,22
wuhan,武汉,【艺臻画坊】专业油画课程，零基础的你也可以成为大师！,https://www.douban.com/event/32774386/,9.9元(体验课),2019-09-04T09:30:00,20
wuhan,武汉,周末活动集结号 | 让有趣的人和故事在这里相遇！,https://www.douban.com/event/32115199/,免费,2019-07-13T14:00:00,31
wuhan,武汉,一起进厨房，美食大家做,https://www.douban.com/event/32405113/,免费,2019-07-20T15:00:00,20
wuhan,武汉,「大漆世界：器·象」2019湖北国际漆艺三年展,https://www.douban.com/event/32664929/,免费,2019-08-16T09:00:00,23
wuhan,武汉,【艺臻画坊】专业油画课程，零基础的你也可以成为大师！,https://www.douban.com/event/32750173/,9.9元(体验课),2019-08-29T09:30:00,11
wuhan,武汉,非暴力沟通，98%都不知道的沟通技巧,https://www.douban.com/event/32613240/,12元(茶水费),2019-08-03T14:30:00,35
wuhan,武汉,日本文化遗产-古流剑术-天真正传香取神道流文化展示会,https://www.douban.com/event/31466297/,免费,2019-07-07T13:00:00,31
wuhan,武汉,“新丝绸之路”马克西姆跨界钢琴演奏会,https://www.douban.com/event/32076522/,380 - 1408元,2019-09-20T19:30:00,6
wuhan,武汉,音乐剧《我的遗愿清单》中文版,https://www.douban.com/event/32341121/,180 - 773元,2019-11-02T19:30:00,6
wuhan,武汉,伦敦西区原版音乐剧《玛蒂尔达》,https://www.douban.com/event/32390774/,64 - 1494元,2019-11-02T14:30:00,15
wuhan,武汉,莫斯科拉赫玛尼诺夫三重奏音乐会,https://www.douban.com/event/31523853/,50 - 270元,2019-09-27T19:30:00,5
wuhan,武汉,你的魅力就差一个搭配,https://www.douban.com/event/32405394/,免费,2019-07-27T14:30:00,13
wuhan,武汉,画画喽！在这冬季！-零基础-素描-彩铅-水彩-油画,https://www.douban.com/event/31651211/,50.0元(人均),2019-09-10T09:00:00,8
wuhan,武汉,爱乐之城 唯美浪漫经典名曲音乐会【包邮】,https://www.douban.com/event/32242055/,80 - 504元,2019-10-19T19:30:00,9
wuhan,武汉,《云南映象》杨丽萍,https://www.douban.com/event/32314777/,227 - 647元,2019-09-14T19:30:00,8
wuhan,武汉,女摄约拍,https://www.douban.com/event/31821372/,免费,2019-07-28T00:00:00,6
wuhan,武汉,手嶌葵武汉演唱会,https://www.douban.com/event/32570976/,180 - 876元,2019-11-15T19:30:00,15
wuhan,武汉,周末周边游 | 徒步龙王尖，探索古寨遗迹！,https://www.douban.com/event/32265542/,免费,2019-09-01T09:00:00,6
wuhan,武汉,你都有什么副业？,https://www.douban.com/event/32605593/,免费,2019-07-28T14:30:00,15
wuhan,武汉,打卡省博物馆+美术馆，探秘湖北历史与文化！,https://www.douban.com/event/32285127/,免费,2019-09-01T14:30:00,9
wuhan,武汉,周末活动召集 | 攀岩、剑道、保龄球、射箭、羽毛球、高尔夫,https://www.douban.com/event/32544140/,免费,2019-08-03T14:00:00,3
wuhan,武汉,久石让&宫崎骏动漫音乐作品演奏会,https://www.douban.com/event/32193942/,120 - 389元,2019-09-13T19:30:00,5
wuhan,武汉,武昌零基础学声乐，会唱歌就是不一样,https://www.douban.com/event/32359345/,免费,2019-08-19T10:00:00,12
wuhan,武汉,提高情商，正确处理你周边的人际关系，亲密关系,https://www.douban.com/event/32693825/,免费,2019-09-01T14:00:00,3
wuhan,武汉,“隐形于色”——ROTUR STUDIO艺术空间艺术展,https://www.douban.com/event/32759582/,免费,2019-09-07T10:00:00,13
wuhan,武汉,2019武汉网球公开赛（日场）,https://www.douban.com/event/32103462/,60 - 1922元,2019-09-21T11:00:00,8
wuhan,武汉,CITY WALK|寻梦江城，用脚步感知梅花之都,https://www.douban.com/event/32289939/,免费,2019-07-04T19:00:00,12
wuhan,武汉,高尔夫体验——感受高雅运动的乐趣！,https://www.douban.com/event/32333877/,10.0元(人均),2019-08-03T14:30:00,5
wuhan,武汉,「慢半拍」网球互助社团纳新了~奔向美好，网罗快乐！,https://www.douban.com/event/32543981/,免费,2019-07-13T16:00:00,20
wuhan,武汉,“小摄影大视界”——摄影高手是如何炼成的！,https://www.douban.com/event/32283139/,10.0元(人均),2019-09-01T14:30:00,10
wuhan,武汉,肖邦钢琴协奏曲全集之夜·中秋音乐会,https://www.douban.com/event/32579732/,80元(门票)起,2019-09-12T19:30:00,9
wuhan,武汉,周末休闲时光 | 手调咖啡体验，遇见小确幸,https://www.douban.com/event/32541222/,免费,2019-08-03T14:00:00,4
wuhan,武汉,在现代江湖里，射箭和攀岩哪个更厉害？【室内攀岩&射箭】,https://www.douban.com/event/32548409/,免费,2019-10-05T13:30:00,6
wuhan,武汉,牢友记,https://www.douban.com/event/31776994/,179 - 707元,2019-10-23T19:30:00,2
wuhan,武汉,re:plus 新专辑巡演 武汉站,https://www.douban.com/event/32136892/,200 - 504元,2019-10-26T20:30:00,4
wuhan,武汉,法语音乐剧里程碑《巴黎圣母院》,https://www.douban.com/event/32423529/,80 - 1895元,2019-12-26T19:30:00,15
wuhan,武汉,视觉的秩序——希腊艺术简史,https://www.douban.com/event/32724421/,免费,2019-09-21T09:30:00,16
wuhan,武汉,探索并改变“命运”的沟通心理学沙龙,https://www.douban.com/event/32045884/,免费,2019-07-18T19:00:00,7
wuhan,武汉,武汉闲置物品交换群,https://www.douban.com/event/32750424/,免费,2019-09-08T15:00:00,12
wuhan,武汉,社交焦虑互助会,https://www.douban.com/event/32759365/,免费,2019-09-08T15:00:00,8
wuhan,武汉,周末慢生活 | 陶艺体验，原始自然的泥土之美,https://www.douban.com/event/32543842/,免费,2019-09-01T14:00:00,3
wuhan,武汉,还记得你的梦想咩？——《白日梦想家》,https://www.douban.com/event/32548918/,免费,2019-09-28T18:30:00,3
wuhan,武汉,高口碑动画《昆虫总动员2》抢先免费观影,https://www.douban.com/event/32691518/,免费,2019-08-15T10:30:00,11
wuhan,武汉,让心灵静下来，与素描、彩铅、水彩、油画来一场约会,https://www.douban.com/event/31393739/,50.0元(人均),2019-04-21T09:00:00,12
wuhan,武汉,每周一场文艺展,https://www.douban.com/event/32419737/,免费,2019-06-29T13:30:00,8
wuhan,武汉,解压主题沙龙——你觉得生活压力大不大？,https://www.douban.com/event/32544704/,免费,2019-07-20T14:30:00,4
wuhan,武汉,【周日下午】相约武汉百年昙华林文艺街，遇见缘分路上的你。,https://www.douban.com/event/32739193/,39元(活动费),2019-09-01T14:00:00,4
wuhan,武汉,林宥嘉武汉演唱会,https://www.douban.com/event/32653896/,380 - 2100元,2019-12-07T19:30:00,7
wuhan,武汉,楚菜趣谈,https://www.douban.com/event/32724378/,免费,2019-09-14T09:30:00,7
wuhan,武汉,当代戏剧作品《毒》,https://www.douban.com/event/32203847/,100 - 484元,2019-09-21T19:30:00,3
wuhan,武汉,亲爱的路人，一个有趣的下午,https://www.douban.com/event/32272256/,免费,2019-07-14T14:00:00,14
wuhan,武汉,心理沙龙之遇见自我~,https://www.douban.com/event/32549081/,免费,2019-08-01T14:00:00,5
wuhan,武汉,乐队的夏天HOT巡演武汉站,https://www.douban.com/event/32675153/,380 - 2651元,2020-01-04T19:00:00,7
wuhan,武汉,【成人零基础绘画】相约下午茶拾光--体验一幅高逼格的艺术创作吧~,https://www.douban.com/event/31915010/,40元(每小时),2019-07-19T10:00:00,2
wuhan,武汉,在校园里回望青春——“校园探索武大篇”!,https://www.douban.com/event/32329602/,免费,2019-08-03T14:00:00,4
wuhan,武汉,“以书换故事”沙龙活动，共建“图书漂流计划”,https://www.douban.com/event/32544901/,免费,2019-08-01T18:30:00,3
wuhan,武汉,“小摄影大世界“——摄影高手是如何练成的！,https://www.douban.com/event/32550134/,免费,2019-08-03T15:00:00,6
wuhan,武汉,电影分享沙龙——北野武《菊次郎的夏天》,https://www.douban.com/event/32550545/,免费,2019-09-30T18:30:00,3
wuhan,武汉,我们是一家在关山的画室，欢迎过来体验,https://www.douban.com/event/32768221/,免费,2019-09-03T10:00:00,8
wuhan,武汉,2019武汉VAC电音节,https://www.douban.com/event/32533055/,512 - 1309元,2019-11-02T13:00:00,3
wuhan,武汉,武汉三镇夜跑——身体和灵魂总要有一个在路上！,https://www.douban.com/event/32544978/,免费,2019-09-01T19:30:00,6
wuhan,武汉,方言朗诵会——来聆听故乡的嗓音,https://www.douban.com/event/32548723/,免费,2019-08-02T18:30:00,4
wuhan,武汉,零基础入门学化妆，用心妆扮，实力撩汉,https://www.douban.com/event/32613510/,1.0元(人均),2019-07-29T09:30:00,4
wuhan,武汉,寻找十位素人拍摄（男女不限）,https://www.douban.com/event/32645778/,免费,2019-08-01T09:00:00,8
wuhan,武汉,用这些“才艺”（陶艺花艺茶艺布艺绘画烘焙手调咖啡）来填满你的生活,https://www.douban.com/event/32694744/,免费,2019-09-21T14:00:00,2
wuhan,武汉,《“Paradise on Earth”麦斯米兰2019巡回演唱会》-武汉站,https://www.douban.com/event/31980701/,180元(早鸟票)起,2019-09-25T19:30:00,4
wuhan,武汉,音乐剧史诗巨作《贝隆夫人》Evita,https://www.douban.com/event/32262434/,380 - 1001元,2019-09-20T19:30:00,4
wuhan,武汉,炎炎夏日，来一场静心的听香品琴闻酒之旅！,https://www.douban.com/event/32376901/,免费,2019-07-27T15:30:00,5
wuhan,武汉,话剧《最后14堂星期二的课》,https://www.douban.com/event/32203860/,100 - 1622元,2019-11-29T19:30:00,8
wuhan,武汉,一生必听的电影音乐钢琴小提琴大提琴音乐会,https://www.douban.com/event/32215661/,100 - 490元,2019-11-16T19:30:00,4
wuhan,武汉,三山读书会 | 《懂得爱》：在亲密关系中成长,https://www.douban.com/event/32408355/,15元(场地费),2019-06-29T10:00:00,8
wuhan,武汉,旗袍文化沙龙 | 带你领略民国风情,https://www.douban.com/event/32330422/,免费,2019-06-22T14:00:00,4
wuhan,武汉,周末周边游 | 露营、采摘、野炊、射箭、划船…探寻乡趣（第一季）,https://www.douban.com/event/32267423/,148元(活动费用（以咨询为准）),2020-03-01T09:00:00,3
wuhan,武汉,心理咨询免费体验,https://www.douban.com/event/32393146/,免费,2019-06-22T14:00:00,5
wuhan,武汉,斯蒂芬·科瓦切维奇独奏音乐会,https://www.douban.com/event/31579993/,120 - 664元,2019-12-01T19:30:00,1
wuhan,武汉,度与激情——与你相约户外卡丁车!,https://www.douban.com/event/32543743/,免费,2019-07-13T18:00:00,3
wuhan,武汉,李荣浩巡回演唱会-武汉站,https://www.douban.com/event/32633862/,380 - 1525元,2019-12-14T19:30:00,2
wuhan,武汉,汉秀 4D魔幻水上大秀,https://www.douban.com/event/31525433/,221 - 2218元,2018-12-01T15:00:00,7
